w_connect,w_block,w_center,win_rate_vs_random,wins_vs_random,losses_vs_random,draws_vs_random,avg_turns_win_vs_random,avg_turns_loss_vs_random,win_rate_vs_intuitive_gamer,wins_vs_intuitive_gamer,losses_vs_intuitive_gamer,draws_vs_intuitive_gamer,avg_turns_win_vs_intuitive_gamer,avg_turns_loss_vs_intuitive_gamer,win_rate_vs_mcts,wins_vs_mcts,losses_vs_mcts,draws_vs_mcts,avg_turns_win_vs_mcts,avg_turns_loss_vs_mcts
0.8,2.0,2.0,0.82,41,7,2,5.39,7.43,0.44,22,21,7,5.36,7.62,0.2,10,34,6,5.0,6.71
1.0,0.0,0.0,0.88,44,3,3,5.77,8.0,0.76,38,10,2,5.32,6.4,0.12,6,42,2,5.0,6.9
1.0,0.0,0.2,0.84,42,6,2,5.67,6.0,0.84,42,6,2,5.57,6.67,0.24,12,32,6,5.33,7.06
1.0,0.0,0.4,0.8,40,5,5,5.65,6.4,0.82,41,8,1,5.49,6.25,0.32,16,29,5,5.62,6.9
1.0,0.0,0.6,0.92,46,4,0,5.57,7.0,0.84,42,6,2,5.71,6.33,0.22,11,33,6,5.73,6.73
1.0,0.0,0.8,0.8,40,6,4,5.4,6.67,0.78,39,9,2,5.56,7.11,0.22,11,29,10,5.36,6.48
1.0,0.0,1.0,0.86,43,6,1,5.56,7.0,0.78,39,9,2,6.18,6.89,0.24,12,31,7,5.33,6.71
1.0,0.0,1.2,0.94,47,2,1,5.72,7.0,0.74,37,11,2,5.54,6.73,0.22,11,26,13,5.36,6.92
1.0,0.0,1.4,0.88,44,3,3,5.45,7.33,0.76,38,11,1,6.05,7.09,0.28,14,27,9,5.14,6.59
1.0,0.0,1.6,0.92,46,3,1,5.39,7.33,0.7,35,13,2,6.03,6.62,0.36,18,23,9,5.33,6.7
1.0,0.0,1.8,0.94,47,1,2,5.34,8.0,0.62,31,17,2,5.58,7.18,0.18,9,31,10,5.22,6.97
1.0,0.0,2.0,0.92,46,1,3,5.7,8.0,0.52,26,20,4,5.92,7.2,0.3,15,22,13,5.4,6.73
1.0,0.2,0.0,0.8,40,6,4,5.7,6.67,0.82,41,8,1,5.34,6.25,0.18,9,38,3,5.0,6.95
1.0,0.2,0.2,0.86,43,6,1,5.65,7.33,0.82,41,9,0,5.39,6.67,0.22,11,36,3,5.18,6.89
1.0,0.2,0.4,0.84,42,6,2,5.9,7.0,0.78,39,10,1,5.51,6.4,0.24,12,33,5,5.33,6.55
1.0,0.2,0.6,0.9,45,2,3,5.76,7.0,0.78,39,10,1,5.46,6.2,0.22,11,34,5,5.73,6.82
1.0,0.2,0.8,0.86,43,4,3,5.33,7.0,0.76,38,11,1,5.74,7.09,0.26,13,33,4,5.31,6.85
1.0,0.2,1.0,0.86,43,6,1,5.23,7.67,0.72,36,13,1,5.89,7.08,0.3,15,29,6,5.13,6.69
1.0,0.2,1.2,0.92,46,1,3,5.78,8.0,0.72,36,9,5,5.56,7.56,0.28,14,26,10,5.14,6.69
1.0,0.2,1.4,0.86,43,4,3,5.56,7.5,0.64,32,14,4,5.88,7.14,0.3,15,23,12,5.13,6.7
1.0,0.2,1.6,0.96,48,2,0,5.62,8.0,0.64,32,15,3,5.81,6.93,0.3,15,31,4,5.27,6.84
1.0,0.2,1.8,0.86,43,6,1,5.51,7.67,0.64,32,14,4,5.94,7.43,0.36,18,24,8,5.22,6.83
1.0,0.2,2.0,0.94,47,1,2,5.38,6.0,0.58,29,18,3,6.03,7.11,0.22,11,29,10,5.36,6.55
1.0,0.4,0.0,0.9,45,2,3,5.98,6.0,0.82,41,9,0,5.63,6.89,0.2,10,37,3,5.0,6.97
1.0,0.4,0.2,0.86,43,3,4,5.98,6.67,0.84,42,7,1,5.48,6.57,0.2,10,39,1,5.8,6.77
1.0,0.4,0.4,0.9,45,1,4,6.16,8.0,0.72,36,10,4,5.78,6.4,0.26,13,33,4,5.31,6.97
1.0,0.4,0.6,0.88,44,5,1,5.45,6.8,0.7,35,11,4,5.69,6.91,0.18,9,39,2,5.67,6.87
1.0,0.4,0.8,0.92,46,2,2,5.7,8.0,0.8,40,10,0,5.6,7.0,0.2,10,34,6,5.0,6.71
1.0,0.4,1.0,0.92,46,4,0,5.65,6.5,0.74,37,11,2,5.65,6.73,0.22,11,32,7,5.0,6.56
1.0,0.4,1.2,0.92,46,3,1,5.91,7.33,0.6,30,16,4,5.53,7.62,0.3,15,30,5,5.4,6.87
1.0,0.4,1.4,0.86,43,3,4,5.51,6.67,0.62,31,15,4,6.29,7.47,0.28,14,28,8,5.57,6.71
1.0,0.4,1.6,0.9,45,2,3,5.53,7.0,0.66,33,14,3,5.79,7.0,0.3,15,28,7,5.27,6.71
1.0,0.4,1.8,0.88,44,4,2,5.18,8.0,0.68,34,9,7,5.53,6.89,0.28,14,28,8,5.29,7.0
1.0,0.4,2.0,0.86,43,3,4,5.51,6.67,0.54,27,16,7,5.67,7.5,0.3,15,26,9,5.13,6.62
1.0,0.6,0.0,0.7,35,11,4,5.91,7.27,0.8,40,9,1,5.45,6.0,0.18,9,35,6,5.0,6.69
1.0,0.6,0.2,0.94,47,3,0,5.89,6.67,0.9,45,3,2,5.49,7.33,0.18,9,37,4,5.89,6.81
1.0,0.6,0.4,0.86,43,6,1,5.42,6.67,0.8,40,9,1,5.5,6.89,0.14,7,40,3,5.29,6.55
1.0,0.6,0.6,0.9,45,4,1,5.49,7.5,0.78,39,11,0,5.41,6.73,0.24,12,31,7,5.67,6.84
1.0,0.6,0.8,0.84,42,5,3,5.57,7.2,0.72,36,10,4,5.72,7.2,0.18,9,32,9,5.44,6.81
1.0,0.6,1.0,0.86,43,5,2,5.42,7.2,0.7,35,12,3,5.74,7.33,0.26,13,33,4,5.15,6.97
1.0,0.6,1.2,0.78,39,8,3,5.26,7.0,0.68,34,13,3,5.76,7.08,0.28,14,29,7,5.14,6.97
1.0,0.6,1.4,0.82,41,3,6,5.44,6.67,0.82,41,6,3,5.68,7.33,0.28,14,31,5,5.29,7.03
1.0,0.6,1.6,0.9,45,1,4,5.58,6.0,0.62,31,15,4,5.32,7.6,0.22,11,32,7,5.18,6.62
1.0,0.6,1.8,0.92,46,2,2,5.7,8.0,0.5,25,21,4,5.88,7.52,0.34,17,26,7,5.12,6.62
1.0,0.6,2.0,0.96,48,2,0,5.42,7.0,0.48,24,24,2,5.42,7.5,0.28,14,25,11,5.0,6.96
1.0,0.8,0.0,0.88,44,4,2,5.59,6.0,0.86,43,6,1,5.47,6.33,0.14,7,38,5,5.0,6.89
1.0,0.8,0.2,0.8,40,4,6,5.55,8.0,0.7,35,13,2,5.46,6.62,0.3,15,31,4,5.4,6.65
1.0,0.8,0.4,0.86,43,3,4,5.6,6.67,0.8,40,10,0,5.4,7.4,0.24,12,34,4,5.5,6.88
1.0,0.8,0.6,0.88,44,3,3,5.59,8.0,0.76,38,9,3,5.63,7.33,0.24,12,32,6,5.0,6.5
1.0,0.8,0.8,0.84,42,6,2,5.43,7.0,0.56,28,20,2,5.71,7.1,0.14,7,36,7,5.57,6.67
1.0,0.8,1.0,0.88,44,6,0,5.45,7.33,0.68,34,12,4,5.71,7.5,0.18,9,31,10,5.22,6.77
1.0,0.8,1.2,0.92,46,1,3,5.48,8.0,0.6,30,17,3,5.8,7.41,0.28,14,35,1,5.29,6.97
1.0,0.8,1.4,0.94,47,1,2,5.72,8.0,0.52,26,22,2,5.15,7.27,0.22,11,36,3,5.0,6.89
1.0,0.8,1.6,0.82,41,5,4,5.39,7.2,0.62,31,15,4,5.71,7.47,0.32,16,29,5,5.0,6.83
1.0,0.8,1.8,0.88,44,3,3,5.55,6.67,0.46,23,23,4,5.96,7.39,0.34,17,27,6,5.12,6.74
1.0,0.8,2.0,0.86,43,5,2,5.7,7.2,0.5,25,18,7,5.8,7.56,0.22,11,32,7,5.18,6.62
1.0,1.0,0.0,0.92,46,2,2,6.04,7.0,0.84,42,8,0,5.67,6.5,0.16,8,39,3,5.25,6.67
1.0,1.0,0.2,0.76,38,9,3,5.74,6.89,0.88,44,6,0,5.59,6.67,0.26,13,33,4,5.0,7.09
1.0,1.0,0.4,0.84,42,6,2,5.76,7.0,0.84,42,6,2,5.24,7.0,0.14,7,36,7,5.57,6.89
1.0,1.0,0.6,0.84,42,4,4,5.48,7.0,0.72,36,13,1,5.33,7.23,0.22,11,36,3,5.73,6.94
1.0,1.0,0.8,0.86,43,4,3,5.51,6.5,0.66,33,13,4,5.91,7.23,0.28,14,30,6,5.0,6.4
1.0,1.0,1.0,0.92,46,4,0,5.57,6.5,0.58,29,17,4,5.97,7.29,0.22,11,36,3,5.36,6.56
1.0,1.0,1.2,0.92,46,1,3,5.74,6.0,0.5,25,19,6,5.8,7.37,0.3,15,31,4,5.27,6.65
1.0,1.0,1.4,0.8,40,8,2,5.45,7.5,0.42,21,24,5,5.57,7.33,0.16,8,38,4,5.0,6.89
1.0,1.0,1.6,0.82,41,8,1,5.54,7.5,0.48,24,24,2,5.5,7.25,0.14,7,34,9,5.0,6.88
1.0,1.0,1.8,0.9,45,2,3,5.44,8.0,0.34,17,23,10,6.18,7.57,0.16,8,31,11,5.0,6.97
1.0,1.0,2.0,0.94,47,1,2,5.64,8.0,0.4,20,23,7,5.6,7.3,0.32,16,27,7,5.12,6.67
1.0,1.2,0.0,0.84,42,7,1,5.9,7.43,0.72,36,14,0,5.33,6.43,0.18,9,36,5,5.22,6.56
1.0,1.2,0.2,0.74,37,6,7,5.65,6.67,0.74,37,12,1,5.54,6.83,0.14,7,34,9,5.57,6.76
1.0,1.2,0.4,0.94,47,3,0,5.72,8.0,0.82,41,8,1,5.63,7.75,0.3,15,28,7,5.27,6.79
1.0,1.2,0.6,0.9,45,1,4,5.62,8.0,0.68,34,9,7,5.59,7.33,0.2,10,38,2,5.4,6.68
1.0,1.2,0.8,0.86,43,6,1,5.47,7.0,0.58,29,17,4,5.41,7.41,0.32,16,29,5,5.25,6.83
1.0,1.2,1.0,0.88,44,4,2,5.73,7.0,0.6,30,18,2,5.53,7.11,0.14,7,36,7,5.0,6.72
1.0,1.2,1.2,0.82,41,9,0,5.49,7.56,0.6,30,15,5,5.93,7.47,0.22,11,33,6,5.18,7.03
1.0,1.2,1.4,0.82,41,7,2,5.39,7.43,0.44,22,19,9,5.55,7.26,0.16,8,33,9,5.5,6.79
1.0,1.2,1.6,0.88,44,5,1,5.55,7.2,0.48,24,20,6,5.67,7.6,0.2,10,32,8,5.2,6.88
1.0,1.2,1.8,0.74,37,4,9,5.76,7.0,0.5,25,19,6,5.96,7.26,0.2,10,33,7,5.0,7.09
1.0,1.2,2.0,0.94,47,2,1,5.51,7.0,0.4,20,26,4,5.7,7.85,0.36,18,27,5,5.44,7.04
1.0,1.4,0.0,0.84,42,7,1,5.43,7.43,0.8,40,9,1,5.65,6.89,0.2,10,37,3,5.4,6.54
1.0,1.4,0.2,0.86,43,4,3,5.65,7.0,0.8,40,7,3,5.45,7.14,0.28,14,31,5,5.14,6.84
1.0,1.4,0.4,0.9,45,3,2,5.67,8.0,0.82,41,7,2,5.54,6.86,0.2,10,36,4,5.2,6.61
1.0,1.4,0.6,0.82,41,5,4,5.54,8.0,0.7,35,9,6,5.34,7.11,0.14,7,34,9,5.29,6.59
1.0,1.4,0.8,0.8,40,7,3,5.8,6.86,0.7,35,13,2,5.57,7.23,0.14,7,38,5,5.57,6.74
1.0,1.4,1.0,0.84,42,7,1,5.33,7.14,0.5,25,23,2,5.24,7.65,0.14,7,37,6,5.57,6.7
1.0,1.4,1.2,0.76,38,8,4,5.26,7.75,0.56,28,19,3,5.43,7.37,0.2,10,35,5,5.0,6.8
1.0,1.4,1.4,0.84,42,4,4,5.33,7.0,0.56,28,20,2,5.14,7.6,0.22,11,33,6,5.18,6.97
1.0,1.4,1.6,0.86,43,4,3,5.47,6.5,0.4,20,25,5,5.4,7.6,0.22,11,35,4,5.36,7.09
1.0,1.4,1.8,0.9,45,3,2,5.36,8.0,0.56,28,16,6,5.86,7.5,0.26,13,32,5,5.31,6.81
1.0,1.4,2.0,0.82,41,6,3,5.83,7.67,0.4,20,25,5,5.9,7.68,0.26,13,30,7,5.0,7.07
1.0,1.6,0.0,0.84,42,5,3,5.81,7.2,0.88,44,6,0,5.14,7.0,0.06,3,42,5,5.0,6.57
1.0,1.6,0.2,0.8,40,7,3,6.05,6.86,0.82,41,8,1,5.2,7.25,0.12,6,38,6,5.0,6.63
1.0,1.6,0.4,0.86,43,3,4,5.51,7.33,0.8,40,9,1,5.25,6.89,0.22,11,30,9,5.0,6.67
1.0,1.6,0.6,0.84,42,5,3,5.52,7.2,0.54,27,20,3,5.3,7.3,0.18,9,35,6,5.0,6.57
1.0,1.6,0.8,0.72,36,10,4,5.44,7.2,0.62,31,15,4,5.32,7.33,0.22,11,34,5,5.18,6.41
1.0,1.6,1.0,0.8,40,8,2,5.3,7.0,0.52,26,23,1,5.46,7.48,0.16,8,37,5,5.25,6.7
1.0,1.6,1.2,0.88,44,3,3,5.45,7.33,0.62,31,17,2,5.45,7.29,0.18,9,36,5,5.44,6.78
1.0,1.6,1.4,0.98,49,1,0,5.41,8.0,0.58,29,20,1,5.28,7.2,0.2,10,34,6,5.0,6.76
1.0,1.6,1.6,0.8,40,9,1,5.45,7.11,0.56,28,18,4,5.29,7.11,0.2,10,33,7,5.0,6.61
1.0,1.6,1.8,0.88,44,3,3,5.23,7.33,0.5,25,18,7,5.48,7.56,0.22,11,27,12,5.18,6.74
1.0,1.6,2.0,0.86,43,4,3,5.74,7.5,0.36,18,23,9,5.22,7.65,0.2,10,30,10,5.0,7.0
1.0,1.8,0.0,0.8,40,8,2,5.8,7.0,0.74,37,12,1,5.38,6.5,0.24,12,33,5,5.33,6.67
1.0,1.8,0.2,0.9,45,3,2,5.8,7.33,0.84,42,6,2,5.24,6.67,0.18,9,35,6,5.22,6.51
1.0,1.8,0.4,0.84,42,4,4,5.48,8.0,0.74,37,12,1,5.38,7.17,0.22,11,36,3,5.18,6.56
1.0,1.8,0.6,0.84,42,6,2,5.52,6.33,0.56,28,18,4,5.21,7.56,0.28,14,32,4,5.14,6.62
1.0,1.8,0.8,0.86,43,6,1,5.7,7.0,0.62,31,18,1,5.39,7.33,0.16,8,38,4,5.0,6.58
1.0,1.8,1.0,0.86,43,4,3,5.33,7.0,0.48,24,24,2,5.33,7.5,0.22,11,33,6,5.18,6.85
1.0,1.8,1.2,0.94,47,2,1,5.13,7.0,0.5,25,16,9,5.16,7.75,0.24,12,34,4,5.33,6.59
1.0,1.8,1.4,0.9,45,3,2,5.36,8.0,0.54,27,22,1,5.15,7.82,0.26,13,29,8,5.46,6.9
1.0,1.8,1.6,0.82,41,5,4,5.59,7.2,0.52,26,18,6,5.77,7.67,0.28,14,28,8,5.0,7.07
1.0,1.8,1.8,0.88,44,3,3,5.23,7.33,0.52,26,19,5,5.46,7.37,0.24,12,32,6,5.17,6.81
1.0,1.8,2.0,0.9,45,5,0,5.76,6.8,0.46,23,23,4,5.52,7.57,0.26,13,28,9,5.15,7.14
1.0,2.0,0.0,0.82,41,5,4,5.63,7.2,0.92,46,2,2,5.35,6.0,0.3,15,32,3,5.13,7.0
1.0,2.0,0.2,0.9,45,3,2,5.58,7.33,0.84,42,7,1,5.71,6.86,0.26,13,34,3,5.46,6.88
1.0,2.0,0.4,0.86,43,5,2,5.51,7.6,0.6,30,17,3,5.47,6.94,0.14,7,37,6,5.0,7.41
1.0,2.0,0.6,0.86,43,7,0,5.74,7.43,0.62,31,17,2,5.77,6.59,0.2,10,37,3,5.4,6.65
1.0,2.0,0.8,0.9,45,2,3,5.62,6.0,0.7,35,11,4,5.4,7.45,0.18,9,39,2,5.0,6.62
1.0,2.0,1.0,0.8,40,6,4,5.5,7.67,0.54,27,19,4,5.44,7.26,0.28,14,30,6,5.14,6.73
1.0,2.0,1.2,0.88,44,4,2,5.32,7.5,0.56,28,16,6,5.43,7.25,0.3,15,30,5,5.27,6.6
1.0,2.0,1.4,0.9,45,5,0,5.53,7.2,0.48,24,24,2,5.17,7.5,0.24,12,32,6,5.17,6.81
1.0,2.0,1.6,0.88,44,6,0,5.36,7.67,0.56,28,17,5,5.43,7.18,0.14,7,32,11,5.57,6.88
1.0,2.0,1.8,0.84,42,5,3,5.67,7.6,0.52,26,18,6,5.62,7.22,0.24,12,31,7,5.17,6.77
1.0,2.0,2.0,0.92,46,2,2,5.61,8.0,0.44,22,22,6,6.27,7.73,0.18,9,29,12,5.22,6.9
1.2,0.0,0.0,0.84,42,8,0,5.62,7.75,0.92,46,4,0,5.26,6.5,0.12,6,40,4,5.0,7.0
1.2,0.0,0.2,0.8,40,7,3,5.5,7.14,0.78,39,11,0,5.41,7.27,0.2,10,37,3,5.4,6.97
1.2,0.0,0.4,0.88,44,4,2,5.59,6.5,0.76,38,9,3,5.63,7.11,0.18,9,37,4,5.44,6.81
1.2,0.0,0.6,0.9,45,0,5,5.8,0.0,0.88,44,6,0,5.73,6.33,0.2,10,31,9,5.0,6.77
1.2,0.0,0.8,0.88,44,6,0,5.59,7.67,0.8,40,10,0,5.55,7.6,0.08,4,38,8,5.0,6.79
1.2,0.0,1.0,0.86,43,3,4,5.6,8.0,0.78,39,8,3,5.41,7.25,0.28,14,28,8,5.14,6.5
1.2,0.0,1.2,0.94,47,1,2,5.47,6.0,0.82,41,8,1,5.98,7.75,0.22,11,25,14,5.18,6.64
1.2,0.0,1.4,0.88,44,2,4,5.41,8.0,0.54,27,18,5,6.26,7.44,0.32,16,27,7,5.12,6.59
1.2,0.0,1.6,0.9,45,4,1,5.36,7.0,0.54,27,16,7,5.74,7.5,0.22,11,32,7,5.0,6.81
1.2,0.0,1.8,0.92,46,2,2,5.52,8.0,0.6,30,16,4,5.6,7.5,0.24,12,29,9,5.33,6.83
1.2,0.0,2.0,0.88,44,5,1,5.45,7.6,0.48,24,16,10,6.0,7.25,0.34,17,25,8,5.47,6.56
1.2,0.2,0.0,0.9,45,4,1,5.36,7.5,0.8,40,9,1,5.45,6.67,0.14,7,38,5,5.0,6.95
1.2,0.2,0.2,0.88,44,6,0,5.5,7.33,0.8,40,8,2,5.55,6.5,0.22,11,37,2,5.18,6.27
1.2,0.2,0.4,0.9,45,4,1,5.76,8.0,0.94,47,2,1,5.43,7.0,0.24,12,36,2,5.67,6.94
1.2,0.2,0.6,0.9,45,2,3,5.62,6.0,0.8,40,8,2,5.65,6.75,0.28,14,25,11,5.14,6.88
1.2,0.2,0.8,0.84,42,4,4,5.62,7.5,0.66,33,17,0,5.85,6.94,0.2,10,27,13,5.4,6.96
1.2,0.2,1.0,0.86,43,4,3,5.37,7.0,0.72,36,10,4,5.33,7.0,0.18,9,36,5,5.22,7.06
1.2,0.2,1.2,0.96,48,1,1,5.62,8.0,0.66,33,13,4,5.61,7.23,0.22,11,30,9,5.18,6.6
1.2,0.2,1.4,0.84,42,7,1,5.76,7.14,0.78,39,8,3,6.03,7.0,0.24,12,33,5,5.67,6.85
1.2,0.2,1.6,0.86,43,7,0,5.37,7.14,0.56,28,18,4,6.07,7.56,0.2,10,30,10,5.6,6.87
1.2,0.2,1.8,0.88,44,5,1,5.27,7.2,0.5,25,20,5,5.96,7.3,0.24,12,30,8,5.33,6.67
1.2,0.2,2.0,0.84,42,4,4,5.48,7.0,0.44,22,20,8,5.91,7.3,0.32,16,25,9,5.25,7.2
1.2,0.4,0.0,0.9,45,3,2,5.53,6.0,0.94,47,1,2,5.68,6.0,0.18,9,40,1,5.22,7.0
1.2,0.4,0.2,0.84,42,7,1,5.52,7.43,0.8,40,8,2,5.65,7.0,0.22,11,33,6,5.36,6.61
1.2,0.4,0.4,0.84,42,6,2,5.71,6.67,0.8,40,10,0,5.55,6.8,0.16,8,36,6,5.0,6.72
1.2,0.4,0.6,0.9,45,4,1,5.53,7.0,0.78,39,9,2,5.62,6.67,0.26,13,30,7,5.0,6.8
1.2,0.4,0.8,0.82,41,8,1,5.63,7.25,0.7,35,12,3,5.57,7.67,0.28,14,26,10,5.57,7.08
1.2,0.4,1.0,0.94,47,1,2,5.17,6.0,0.8,40,7,3,5.6,7.43,0.18,9,36,5,5.0,6.67
1.2,0.4,1.2,0.9,45,3,2,5.4,7.33,0.74,37,9,4,5.7,6.89,0.26,13,29,8,5.15,6.55
1.2,0.4,1.4,0.88,44,1,5,5.55,8.0,0.6,30,18,2,5.67,7.33,0.22,11,34,5,5.0,6.76
1.2,0.4,1.6,0.84,42,6,2,5.33,7.67,0.38,19,26,5,6.05,7.62,0.24,12,30,8,5.17,6.73
1.2,0.4,1.8,0.8,40,5,5,5.4,8.0,0.6,30,14,6,5.4,7.43,0.36,18,24,8,5.22,7.25
1.2,0.4,2.0,0.9,45,3,2,5.31,7.33,0.46,23,23,4,5.78,7.39,0.12,6,37,7,5.0,6.65
1.2,0.6,0.0,0.9,45,4,1,5.53,7.5,0.8,40,8,2,5.25,6.5,0.18,9,36,5,5.67,6.89
1.2,0.6,0.2,0.78,39,7,4,5.67,6.29,0.72,36,12,2,5.61,6.83,0.14,7,39,4,5.29,6.77
1.2,0.6,0.4,0.86,43,6,1,5.79,7.67,0.8,40,7,3,5.25,6.86,0.24,12,35,3,5.17,6.74
1.2,0.6,0.6,0.94,47,2,1,5.68,7.0,0.74,37,12,1,5.59,7.5,0.24,12,28,10,5.33,6.71
1.2,0.6,0.8,0.86,43,3,4,5.51,6.67,0.82,41,6,3,5.49,7.0,0.16,8,38,4,5.25,6.79
1.2,0.6,1.0,0.92,46,2,2,5.39,8.0,0.74,37,11,2,5.81,7.64,0.22,11,34,5,5.0,6.59
1.2,0.6,1.2,0.84,42,5,3,5.48,6.8,0.6,30,14,6,5.33,7.29,0.22,11,31,8,5.36,6.84
1.2,0.6,1.4,0.9,45,4,1,5.4,8.0,0.5,25,15,10,5.8,7.73,0.2,10,31,9,5.4,7.1
1.2,0.6,1.6,0.84,42,6,2,5.48,7.33,0.48,24,22,4,5.33,7.27,0.24,12,33,5,5.5,6.67
1.2,0.6,1.8,0.92,46,2,2,5.57,7.0,0.48,24,18,8,5.5,7.67,0.28,14,27,9,5.57,7.04
1.2,0.6,2.0,0.84,42,3,5,5.67,7.33,0.46,23,20,7,5.87,7.6,0.22,11,32,7,5.18,7.06
1.2,0.8,0.0,0.8,40,4,6,5.85,6.5,0.84,42,7,1,5.67,7.14,0.18,9,38,3,5.22,6.84
1.2,0.8,0.2,0.88,44,2,4,6.14,8.0,0.88,44,6,0,5.59,6.67,0.12,6,40,4,5.0,6.7
1.2,0.8,0.4,0.86,43,5,2,5.79,7.2,0.86,43,5,2,5.47,7.2,0.3,15,30,5,5.8,7.0
1.2,0.8,0.6,0.86,43,5,2,5.51,7.6,0.76,38,10,2,5.63,7.0,0.28,14,28,8,5.14,6.5
1.2,0.8,0.8,0.86,43,4,3,5.51,7.0,0.7,35,15,0,5.63,7.2,0.16,8,37,5,5.25,6.92
1.2,0.8,1.0,0.92,46,4,0,5.3,7.5,0.68,34,15,1,5.94,7.6,0.28,14,32,4,5.0,7.12
1.2,0.8,1.2,0.82,41,7,2,5.68,6.57,0.64,32,17,1,5.44,7.41,0.14,7,38,5,5.86,6.58
1.2,0.8,1.4,0.84,42,5,3,5.52,7.6,0.44,22,21,7,5.36,7.43,0.2,10,30,10,5.4,6.87
1.2,0.8,1.6,0.84,42,5,3,5.76,6.8,0.58,29,18,3,5.41,7.78,0.36,18,26,6,5.22,7.31
1.2,0.8,1.8,0.86,43,3,4,5.37,6.67,0.46,23,21,6,5.87,7.43,0.2,10,31,9,5.4,7.03
1.2,0.8,2.0,0.92,46,2,2,5.78,8.0,0.44,22,24,4,5.73,7.5,0.32,16,27,7,5.38,6.67
1.2,1.0,0.0,0.82,41,7,2,5.39,7.43,0.84,42,8,0,5.33,6.5,0.22,11,33,6,5.0,6.85
1.2,1.0,0.2,0.86,43,6,1,5.74,7.0,0.82,41,9,0,5.24,6.22,0.16,8,41,1,5.0,6.68
1.2,1.0,0.4,0.78,39,6,5,5.67,7.33,0.78,39,10,1,5.62,7.0,0.22,11,35,4,5.0,6.69
1.2,1.0,0.6,0.84,42,4,4,5.62,7.0,0.7,35,12,3,5.4,7.33,0.12,6,38,6,5.33,6.95
1.2,1.0,0.8,0.92,46,4,0,5.83,7.0,0.76,38,10,2,5.74,7.8,0.2,10,36,4,5.2,6.78
1.2,1.0,1.0,0.8,40,7,3,5.4,6.57,0.54,27,19,4,5.52,7.37,0.28,14,31,5,5.0,6.77
1.2,1.0,1.2,0.84,42,6,2,5.57,6.33,0.52,26,23,1,5.62,7.83,0.18,9,35,6,5.67,6.63
1.2,1.0,1.4,0.88,44,5,1,5.41,6.8,0.44,22,24,4,5.82,7.33,0.3,15,30,5,5.0,6.73
1.2,1.0,1.6,0.86,43,5,2,5.47,8.0,0.44,22,21,7,5.55,7.71,0.28,14,28,8,5.14,6.64
1.2,1.0,1.8,0.88,44,2,4,5.41,8.0,0.44,22,24,4,6.27,7.42,0.3,15,30,5,5.13,7.27
1.2,1.0,2.0,0.82,41,6,3,5.44,7.0,0.44,22,20,8,5.55,7.1,0.22,11,29,10,5.18,6.48
1.2,1.2,0.0,0.84,42,6,2,5.67,7.33,0.72,36,10,4,5.61,6.2,0.24,12,34,4,5.17,6.94
1.2,1.2,0.2,0.8,40,6,4,5.85,7.67,0.92,46,4,0,5.7,6.5,0.22,11,32,7,5.36,6.88
1.2,1.2,0.4,0.94,47,2,1,5.51,7.0,0.74,37,12,1,5.49,7.17,0.14,7,37,6,5.0,6.76
1.2,1.2,0.6,0.82,41,7,2,5.78,7.43,0.7,35,13,2,5.8,7.54,0.32,16,29,5,5.38,6.41
1.2,1.2,0.8,0.9,45,3,2,5.44,7.33,0.64,32,17,1,5.12,7.18,0.18,9,35,6,5.22,6.86
1.2,1.2,1.0,0.92,46,2,2,5.22,8.0,0.58,29,19,2,5.48,7.47,0.26,13,30,7,5.0,7.13
1.2,1.2,1.2,0.84,42,5,3,5.67,7.2,0.52,26,18,6,5.62,7.44,0.22,11,32,7,5.36,6.5
1.2,1.2,1.4,0.86,43,5,2,5.33,7.6,0.52,26,19,5,5.15,7.79,0.22,11,32,7,5.18,6.75
1.2,1.2,1.6,0.86,43,2,5,5.79,7.0,0.38,19,26,5,5.84,7.31,0.14,7,36,7,5.0,6.83
1.2,1.2,1.8,0.8,40,6,4,5.25,6.67,0.34,17,25,8,5.47,7.68,0.2,10,35,5,5.0,6.74
1.2,1.2,2.0,0.88,44,1,5,5.64,8.0,0.4,20,20,10,6.0,7.6,0.28,14,27,9,5.0,6.96
1.2,1.4,0.0,0.78,39,8,3,5.62,6.75,0.88,44,5,1,5.55,7.2,0.22,11,37,2,5.18,6.7
1.2,1.4,0.2,0.88,44,5,1,5.64,7.2,0.78,39,11,0,5.46,6.91,0.2,10,39,1,5.8,6.67
1.2,1.4,0.4,0.82,41,6,3,5.88,7.0,0.76,38,9,3,5.21,7.33,0.18,9,37,4,5.44,6.76
1.2,1.4,0.6,0.82,41,6,3,5.78,7.0,0.68,34,13,3,5.35,7.23,0.18,9,40,1,5.67,6.75
1.2,1.4,0.8,0.8,40,7,3,5.15,7.43,0.56,28,19,3,5.5,7.47,0.18,9,35,6,5.22,6.8
1.2,1.4,1.0,0.84,42,3,5,5.67,7.33,0.4,20,24,6,5.6,7.5,0.24,12,34,4,5.0,6.94
1.2,1.4,1.2,0.9,45,4,1,5.62,7.5,0.48,24,22,4,5.5,7.64,0.16,8,37,5,5.0,6.81
1.2,1.4,1.4,0.9,45,1,4,5.4,8.0,0.52,26,20,4,5.62,7.7,0.28,14,28,8,5.43,6.86
1.2,1.4,1.6,0.8,40,9,1,5.65,7.33,0.38,19,25,6,5.84,7.6,0.2,10,34,6,5.0,6.88
